"project_year","grass_cover","shrub_cover","perennial_cover","bareground","quadrat"
2006,0.00215420798096016,0.345286500375458,0.346957073213731,0.653042926786269,"H2"
2011,0.00576969817207987,0.562903786724222,0.56379980714317,0.43620019285683,"H2"
2016,7.8686720798673e-05,0.271087119823735,0.271165806544534,0.728834193455466,"H2"
1916,0.0288455112312,0,0.0288455112312,0.9711544887688,"H3"
1917,0.0196315578891256,0,0.0196315578891256,0.980368442110874,"H3"
1918,0.0149030069925008,0,0.0149030069925008,0.985096993007499,"H3"
1919,0.0221230890128832,0,0.0221230890128832,0.977876910987117,"H3"
1920,0.0335105041810432,0,0.0335105041810432,0.966489495818957,"H3"
1921,0.0305773692740729,0,0.0305773692740729,0.969422630725927,"H3"
1922,0.00373930685971784,0,0.00373930685971784,0.996260693140282,"H3"
1923,0.00697441955706127,0,0.00697441955706127,0.993025580442939,"H3"
1924,0.0102095322544047,0,0.0102095322544047,0.989790467745595,"H3"
1925,0.0134446449517481,0,0.0134446449517481,0.986555355048252,"H3"
1926,0.0166797576490916,0,0.0166797576490916,0.983320242350908,"H3"
1927,0.019914870346435,0,0.019914870346435,0.980085129653565,"H3"
1928,0.0353903581925989,0,0.0353903581925989,0.964609641807401,"H3"
1929,0.0700564985504076,0,0.0700564985504076,0.929943501449592,"H3"
1930,0.0715353366297286,0,0.0715353366297286,0.928464663370271,"H3"
1931,0.0534637876350867,0,0.0534637876350867,0.946536212364913,"H3"
1932,0.0580913600372228,0,0.0580913600372228,0.941908639962777,"H3"
1933,0.0542654004266339,0,0.0542654004266339,0.945734599573366,"H3"
1934,0.04413502387605,0,0.04413502387605,0.95586497612395,"H3"
1935,0.0131375793282258,0,0.0131375793282258,0.986862420671774,"H3"
1936,0.0339000524904096,0,0.0339000524904096,0.96609994750959,"H3"
1937,0.0579248383973646,0,0.0579248383973646,0.942075161602635,"H3"
1938,0.0527997209426988,0,0.0527997209426988,0.947200279057301,"H3"
1939,0.0721683326956924,0,0.0721683326956924,0.927831667304308,"H3"
1940,0.0718142795022871,0,0.0718142795022871,0.928185720497713,"H3"
1941,0.0845009522301768,0,0.0845009522301768,0.915499047769823,"H3"
1942,0.074444074889234,0,0.074444074889234,0.925555925110766,"H3"
1943,0.058622065830465,0,0.058622065830465,0.941377934169535,"H3"
1944,0.0628127729987135,0,0.0628127729987135,0.937187227001286,"H3"
1945,0.0779580556211079,0,0.0779580556211079,0.922041944378892,"H3"
1946,0.0810345526545969,0,0.0810345526545969,0.918965447345403,"H3"
1947,0.0804141764339628,0,0.0804141764339628,0.919585823566037,"H3"
1948,0.0699122684389152,0,0.0699122684389152,0.930087731561085,"H3"
1949,0.0594103604438675,0,0.0594103604438675,0.940589639556133,"H3"
1950,0.0359919195110322,0,0.0359919195110322,0.964008080488968,"H3"
1951,0.0144579215371377,0,0.0144579215371377,0.985542078462862,"H3"
1952,0.0109468189094354,0,0.0109468189094354,0.989053181090565,"H3"
1953,0.00871278695720432,0,0.00871278695720432,0.991287213042796,"H3"
1954,0.00647875500497325,0,0.00647875500497325,0.993521244995027,"H3"
1955,0.00424472305274217,0,0.00424472305274217,0.995755276947258,"H3"
1956,0.00201069110051109,0,0.00201069110051109,0.997989308899489,"H3"
1957,0.00450013717788109,0,0.00450013717788109,0.995499862822119,"H3"
1958,0.0205363838973063,0,0.0205363838973063,0.979463616102694,"H3"
1959,0.0193542511470011,0,0.0193542511470011,0.980645748852999,"H3"
1960,0.00708106446874114,0,0.00708106446874114,0.992918935531259,"H3"
1961,0.00162611088930629,0,0.00162611088930629,0.998373889110694,"H3"
1962,0.00636777043176365,0,0.00636777043176365,0.993632229568236,"H3"
1963,0.00731612728619771,0,0.00731612728619771,0.992683872713802,"H3"
1964,0.00826448414063177,0,0.00826448414063177,0.991735515859368,"H3"
1965,0.00921284099506584,0,0.00921284099506584,0.990787159004934,"H3"
1966,0.0101611978494999,0,0.0101611978494999,0.9898388021505,"H3"
1967,0.00984735843225656,2.49403505615579e-05,0.00987229878281811,0.990127701217182,"H3"
1968,0.0116983265544284,1.24701752807789e-05,0.0117107967297092,0.988289203270291,"H3"
1969,0.0135492946766003,0,0.0135492946766003,0.9864507053234,"H3"
1970,0.0199028989712262,0,0.0199028989712262,0.980097101028774,"H3"
1971,0.00529832819007367,0,0.00529832819007367,0.994701671809926,"H3"
1972,0.0151517621051369,0,0.0151517621051369,0.984848237894863,"H3"
1973,0.0253015322690586,0,0.0253015322690586,0.974698467730941,"H3"
1974,0.0555850593202704,0,0.0555850593202704,0.94441494067973,"H3"
1975,0.143281818190893,0,0.143281818190893,0.856718181809107,"H3"
1976,0.0125952763410627,0,0.0125952763410627,0.987404723658937,"H3"
1977,0.0306920948437142,0,0.0306920948437142,0.969307905156286,"H3"
1978,0.0286960936100642,0,0.0286960936100642,0.971303906389936,"H3"
1979,0.0267000923764143,0,0.0267000923764143,0.973299907623586,"H3"
1995,0.0293503826619609,0.0631063012974385,0.0923708574041826,0.907629142595817,"H3"
2001,0.0114957187400072,0.0497520362094176,0.0612477549494248,0.938752245050575,"H3"
2006,0.00594754337664609,0.170865864266499,0.173650076248879,0.826349923751121,"H3"
2011,0.00779015218261292,0.633176307693276,0.64096645987589,0.35903354012411,"H3"
2016,0.00730944222235509,0.49772466142173,0.5026005891381,0.4973994108619,"H3"
1916,0.0599150891162968,0,0.0599150891162968,0.940084910883703,"I1"
1917,0.0379037542227664,0,0.0379037542227664,0.962096245777234,"I1"
1918,0.0525621638649174,0,0.0525621638649174,0.947437836135083,"I1"
1919,0.0665632066408397,0,0.0665632066408397,0.93343679335916,"I1"
1920,0.0842485589870563,0,0.0842485589870563,0.915751441012944,"I1"
1921,0.067005423731392,0,0.067005423731392,0.932994576268608,"I1"
1922,0.0136739756081151,0,0.0136739756081151,0.986326024391885,"I1"
1923,0.0234092871231491,0,0.0234092871231491,0.976590712876851,"I1"
1924,0.0255212558780952,0,0.0255212558780952,0.974478744121905,"I1"
1925,0.0388404880185127,0,0.0388404880185127,0.961159511981487,"I1"
1926,0.0560951716270646,0,0.0560951716270646,0.943904828372935,"I1"
1927,0.0677175745363977,9.97703489515224e-05,0.0678173448853492,0.932182655114651,"I1"
1928,0.0954108859400339,0,0.0954108859400339,0.904589114059966,"I1"
1929,0.162468808800415,0,0.162468808800415,0.837531191199585,"I1"
1930,0.100414837890026,0,0.100414837890026,0.899585162109975,"I1"
1931,0.130427101518441,0,0.130427101518441,0.869572898481558,"I1"
1932,0.125767681335671,0,0.125767681335671,0.874232318664329,"I1"
1933,0.167499858495654,0,0.167499858495654,0.832500141504346,"I1"
1934,0.0542798601333477,0,0.0542798601333477,0.945720139866652,"I1"
1935,0.0691579141859744,0,0.0691579141859744,0.930842085814026,"I1"
1936,0.118333228835082,0,0.118333228835082,0.881666771164918,"I1"
1937,0.124472333025502,0,0.124472333025502,0.875527666974498,"I1"
1938,0.186653216784864,0,0.186653216784864,0.813346783215136,"I1"
1939,0.0897893951508034,0,0.0897893951508034,0.910210604849197,"I1"
1940,0.115934375536033,0,0.115934375536033,0.884065624463967,"I1"
1941,0.125039911570267,0,0.125039911570267,0.874960088429733,"I1"
1942,0.0697975968282553,0,0.0697975968282553,0.930202403171745,"I1"
1943,0.0454610589639934,0,0.0454610589639934,0.954538941036007,"I1"
1944,0.0647051135830356,0,0.0647051135830356,0.935294886416964,"I1"
1945,0.0593873039162212,0,0.0593873039162212,0.940612696083779,"I1"
1946,0.066152631679471,0,0.066152631679471,0.933847368320529,"I1"
1947,0.0789180984862018,0,0.0789180984862018,0.921081901513798,"I1"
1948,0.0432879959219626,0,0.0432879959219626,0.956712004078037,"I1"
1949,0.0732812233003012,0,0.0732812233003012,0.926718776699699,"I1"
1950,0.0864287706794066,0,0.0864287706794066,0.913571229320593,"I1"
1951,0.0716829322175438,0,0.0716829322175438,0.928317067782456,"I1"
1952,0.0332468233807425,0,0.0332468233807425,0.966753176619258,"I1"
1953,0.011716032363081,0,0.011716032363081,0.988283967636919,"I1"
1954,0.000413578031973852,0,0.000413578031973852,0.999586421968026,"I1"
1955,0.00408160507218674,0,0.00408160507218674,0.995918394927813,"I1"
1956,0.00480094930796239,0,0.00480094930796239,0.995199050692038,"I1"
1957,0.00410155915466621,0,0.00410155915466621,0.995898440845334,"I1"
1958,0.00976352659162729,0,0.00976352659162729,0.990236473408373,"I1"
1959,0.00434749305372942,0,0.00434749305372942,0.995652506946271,"I1"
1960,0.00438201360239839,0,0.00438201360239839,0.995617986397602,"I1"
1961,0.0225984834223272,0,0.0225984834223272,0.977401516577673,"I1"
1962,0.0252133845396945,0,0.0252133845396945,0.974786615460306,"I1"
1963,0.0210065942846629,0,0.0210065942846629,0.978993405715337,"I1"
1964,0.0167998040296314,0,0.0167998040296314,0.983200195970369,"I1"
1965,0.0125930137745998,0,0.0125930137745998,0.9874069862254,"I1"
1966,0.0201719188621833,0,0.0201719188621833,0.979828081137817,"I1"
1967,0.0196054227865066,0,0.0196054227865066,0.980394577213493,"I1"
1968,0.00839916702628314,0,0.00839916702628314,0.991600832973717,"I1"
1969,0.00110395893953661,0,0.00110395893953661,0.998896041060463,"I1"
1970,0.0117264583733053,0,0.0117264583733053,0.988273541626695,"I1"
1971,0.00246831849044939,0,0.00246831849044939,0.997531681509551,"I1"
1972,0.00660629382180779,0,0.00660629382180779,0.993393706178192,"I1"
1973,0.0135288596543362,0,0.0135288596543362,0.986471140345664,"I1"
1974,0.0106613849258409,0,0.0106613849258409,0.989338615074159,"I1"
1975,0.00779391019734569,0,0.00779391019734569,0.992206089802654,"I1"
1976,0.00556020167983421,0,0.00556020167983421,0.994439798320166,"I1"
1977,0.0120582446390868,0,0.0120582446390868,0.987941755360913,"I1"
1978,0.00393145069924909,0,0.00393145069924909,0.996068549300751,"I1"
1979,0.0194227931862417,0,0.0194227931862417,0.980577206813758,"I1"
1995,0.00325716576499339,0,0.00325716576499339,0.996742834235007,"I1"
2001,0.00245478020812818,0,0.00245478020812818,0.997545219791872,"I1"
2006,0.00279077783089564,0,0.00279077783089564,0.997209222169104,"I1"
2011,0.00406687602548588,0.0528761907556385,0.0569430667811243,0.943056933218876,"I1"
2016,0.00116677655431905,0.0102999935209127,0.0114667700752317,0.988533229924768,"I1"
1916,0.0135420956637787,0,0.0135420956637787,0.986457904336221,"I2"
1917,0.0113080290598979,0,0.0113080290598979,0.988691970940102,"I2"
1918,0.0262762754341593,0,0.0262762754341593,0.973723724565841,"I2"
1919,0.0291884945313982,0,0.0291884945313982,0.970811505468602,"I2"
1920,0.0230609755929546,0,0.0230609755929546,0.976939024407045,"I2"
1921,0.0373102596621517,0,0.0373102596621517,0.962689740337848,"I2"
1922,0.0125278354154965,0,0.0125278354154965,0.987472164584503,"I2"
1923,0.0181334568544947,0,0.0181334568544947,0.981866543145505,"I2"
1924,0.0237839790281758,0,0.0237839790281758,0.976216020971824,"I2"
1925,0.0199618692082165,0,0.0199618692082165,0.980038130791783,"I2"
1926,0.0485864290567962,0,0.0485864290567962,0.951413570943204,"I2"
1927,0.0670412063041277,0,0.0670412063041277,0.932958793695872,"I2"
1928,0.0811712685949477,0,0.0811712685949477,0.918828731405052,"I2"
1929,0.0821934763279674,0,0.0821934763279674,0.917806523672033,"I2"
1930,0.0514772753208967,0,0.0514772753208967,0.948522724679103,"I2"
1931,0.0394549835471336,0,0.0394549835471336,0.960545016452866,"I2"
1932,0.0728271843983068,0,0.0728271843983068,0.927172815601693,"I2"
1933,0.0748783998744937,0,0.0748783998744937,0.925121600125506,"I2"
1934,0.0249314451666588,0,0.0249314451666588,0.975068554833341,"I2"
1935,0.0162022214281686,0,0.0162022214281686,0.983797778571831,"I2"
1936,0.0246303600544564,0,0.0246303600544564,0.975369639945544,"I2"
1937,0.0271316865002612,0,0.0271316865002612,0.972868313499739,"I2"
1938,0.0382475398885352,0,0.0382475398885352,0.961752460111465,"I2"
1939,0.0278462584930591,0,0.0278462584930591,0.972153741506941,"I2"
1940,0.0295612214557603,0,0.0295612214557603,0.97043877854424,"I2"
1941,0.0160609583975215,0,0.0160609583975215,0.983939041602478,"I2"
1942,0.0177223147052907,0,0.0177223147052907,0.982277685294709,"I2"
1943,0.0268797029175756,0,0.0268797029175756,0.973120297082424,"I2"
1944,0.0392379029192622,0,0.0392379029192622,0.960762097080738,"I2"
1945,0.0416041277115541,0,0.0416041277115541,0.958395872288446,"I2"
1946,0.0252218039588958,0,0.0252218039588958,0.974778196041104,"I2"
1947,0.032411976292288,4.98898297513192e-05,0.0324618661220393,0.967538133877961,"I2"
1948,0.0136074513710704,0,0.0136074513710704,0.98639254862893,"I2"
1949,0.0137542272263949,0,0.0137542272263949,0.986245772773605,"I2"
1950,0.00737970376169432,0,0.00737970376169432,0.992620296238306,"I2"
1951,0.00337754154687977,0,0.00337754154687977,0.99662245845312,"I2"
1952,0.00298939866238315,0,0.00298939866238315,0.997010601337617,"I2"
1953,0.00285619281346962,0,0.00285619281346962,0.997143807186531,"I2"
1954,0.00272298696455609,0,0.00272298696455609,0.997277013035444,"I2"
1955,0.00258978111564257,0,0.00258978111564257,0.997410218884357,"I2"
1956,0.00245657526672904,0,0.00245657526672904,0.997543424733271,"I2"
1957,0.00068657885673698,0,0.00068657885673698,0.999313421143263,"I2"
1958,0.00935953183424492,0,0.00935953183424492,0.990640468165755,"I2"
1959,0.00878809368551401,0,0.00878809368551401,0.991211906314486,"I2"
1960,0.00447631518076369,0,0.00447631518076369,0.995523684819236,"I2"
1961,0.00442622578405012,0,0.00442622578405012,0.99557377421595,"I2"
1962,0.0131245177870178,0,0.0131245177870178,0.986875482212982,"I2"
1963,0.00874967852467853,0,0.00874967852467853,0.991250321475321,"I2"
1964,0.00437483926233927,0,0.00437483926233927,0.995625160737661,"I2"
1965,0,0,0,1,"I2"
1966,0,9.97796618258161e-05,9.97796618258161e-05,0.999900220338174,"I2"
1967,0.00134053975161178,0.000424063561888526,0.00176460331350031,0.9982353966865,"I2"
1968,0.00367887612258522,0,0.00367887612258522,0.996321123877415,"I2"
1969,0.00449856605385832,0,0.00449856605385832,0.995501433946142,"I2"
1970,0.00887739646767197,0,0.00887739646767197,0.991122603532328,"I2"
1971,0.00620779165543442,0,0.00620779165543442,0.993792208344566,"I2"
1972,0.017144141469107,0,0.017144141469107,0.982855858530893,"I2"
1973,0.0287904235540716,0,0.0287904235540716,0.971209576445928,"I2"
1974,0.0724584935877772,0,0.0724584935877772,0.927541506412223,"I2"
1975,0.0383772534939377,0,0.0383772534939377,0.961622746506062,"I2"
1976,0.00891870525769177,0,0.00891870525769177,0.991081294742308,"I2"
1977,0.00485078824780804,0,0.00485078824780804,0.995149211752192,"I2"
1978,0.00825876259516304,0,0.00825876259516304,0.991741237404837,"I2"
1979,0.0363445870695045,0,0.0363445870695045,0.963655412930496,"I2"
1995,0.0175546664380106,0,0.0175546664380106,0.982445333561989,"I2"
2001,0.0209914263377529,0,0.0209914263377529,0.979008573662247,"I2"
2006,0.0215366716223411,0.000502052546381504,0.0220387241687226,0.977961275831277,"I2"
2011,0.00046888002864324,0,0.00046888002864324,0.999531119971357,"I2"
2016,0,0,0,1,"I2"
1916,0.0777781965639908,0,0.0777781965639908,0.922221803436009,"I3"
1917,0.0836472374599436,0,0.0836472374599436,0.916352762540056,"I3"
1918,0.0895162783558964,0,0.0895162783558964,0.910483721644104,"I3"
1919,0.0693019160285576,0,0.0693019160285576,0.930698083971442,"I3"
1920,0.120621497185253,0,0.120621497185253,0.879378502814747,"I3"
1921,0.124889171741761,0,0.124889171741761,0.875110828258239,"I3"
1922,0.0108422642805421,0,0.0108422642805421,0.989157735719458,"I3"
1923,0.0344382528829029,0,0.0344382528829029,0.965561747117097,"I3"
1924,0.134734913780834,0,0.134734913780834,0.865265086219166,"I3"
1925,0.117429440118011,0,0.117429440118011,0.882570559881989,"I3"
1926,0.196650392209084,0,0.196650392209084,0.803349607790916,"I3"
1927,0.212792181042434,0,0.212792181042434,0.787207818957566,"I3"
1928,0.223108215749655,0,0.223108215749655,0.776891784250345,"I3"
1929,0.269637029968983,0,0.269637029968983,0.730362970031017,"I3"
1930,0.24034303919177,0,0.24034303919177,0.75965696080823,"I3"
1931,0.254958994060501,0,0.254958994060501,0.745041005939499,"I3"
1932,0.278464639709121,0,0.278464639709121,0.721535360290879,"I3"
1933,0.298089103184534,0,0.298089103184534,0.701910896815466,"I3"
1934,0.149466700234943,0,0.149466700234943,0.850533299765057,"I3"
1935,0.0613781950242066,0,0.0613781950242066,0.938621804975793,"I3"
1936,0.106777999586352,0,0.106777999586352,0.893222000413648,"I3"
1937,0.110793590875869,0,0.110793590875869,0.889206409124131,"I3"
1938,0.260972176035991,0,0.260972176035991,0.739027823964009,"I3"
1939,0.158760191310204,0,0.158760191310204,0.841239808689796,"I3"
1940,0.164361680907332,0,0.164361680907332,0.835638319092668,"I3"
1941,0.235486297346828,0,0.235486297346828,0.764513702653172,"I3"
1942,0.150529277145771,0,0.150529277145771,0.849470722854229,"I3"
1943,0.115104569759251,0,0.115104569759251,0.884895430240749,"I3"
1944,0.0985441823419575,0,0.0985441823419575,0.901455817658043,"I3"
1945,0.119218142245464,0,0.119218142245464,0.880781857754536,"I3"
1946,0.103396637211908,0,0.103396637211908,0.896603362788092,"I3"
1947,0.126664509738305,0,0.126664509738305,0.873335490261695,"I3"
1948,0.0447813049887268,0,0.0447813049887268,0.955218695011273,"I3"
1949,0.0441824634942496,0,0.0441824634942496,0.95581753650575,"I3"
1950,0.0623424072137292,0,0.0623424072137292,0.937657592786271,"I3"
1951,0.0572258941669699,0,0.0572258941669699,0.94277410583303,"I3"
1952,0.048076566676112,0,0.048076566676112,0.951923433323888,"I3"
1953,0.0311345017016767,0,0.0311345017016767,0.968865498298323,"I3"
1954,0.0714461946778736,0,0.0714461946778736,0.928553805322126,"I3"
1955,0.0724974785673595,0,0.0724974785673595,0.927502521432641,"I3"
1956,0.100573640111139,0,0.100573640111139,0.899426359888861,"I3"
1957,0.0589931807459538,0,0.0589931807459538,0.941006819254046,"I3"
1958,0.0835460272142177,0,0.0835460272142177,0.916453972785782,"I3"
1959,0.0978911295572764,0,0.0978911295572764,0.902108870442723,"I3"
1960,0.112236231900335,0,0.112236231900335,0.887763768099665,"I3"
1961,0.0831475446778431,0,0.0831475446778431,0.916852455322157,"I3"
1962,0.185239500200886,0,0.185239500200886,0.814760499799114,"I3"
1963,0.166180633646478,0,0.166180633646478,0.833819366353522,"I3"
1964,0.147121767092069,0,0.147121767092069,0.852878232907931,"I3"
1965,0.128062900537661,0,0.128062900537661,0.871937099462339,"I3"
1966,0.117433966043127,0,0.117433966043127,0.882566033956873,"I3"
1967,0.0930289180471409,0,0.0930289180471409,0.906971081952859,"I3"
1968,0.0889763958324953,0,0.0889763958324953,0.911023604167505,"I3"
1969,0.0838914909000869,0,0.0838914909000869,0.916108509099913,"I3"
1970,0.124801109304412,0,0.124801109304412,0.875198890695588,"I3"
1971,0.0774634746773701,0,0.0774634746773701,0.92253652532263,"I3"
1972,0.0845995865899028,0,0.0845995865899028,0.915400413410097,"I3"
1973,0.120713015466444,0,0.120713015466444,0.879286984533556,"I3"
1974,0.257881585581706,0,0.257881585581706,0.742118414418294,"I3"
1975,0.201597203236068,0,0.201597203236068,0.798402796763932,"I3"
1976,0.146774213881007,0,0.146774213881007,0.853225786118993,"I3"
1977,0.157427899771104,0,0.157427899771104,0.842572100228896,"I3"
1978,0.135515457173401,0,0.135515457173401,0.864484542826599,"I3"
1979,0.184139549556295,0,0.184139549556295,0.815860450443705,"I3"
1995,0.0904819926962574,0,0.0904819926962574,0.909518007303743,"I3"
2001,0.130078851611759,0,0.130078851611759,0.869921148388241,"I3"
2006,0.214232465275815,0,0.214232465275815,0.785767534724185,"I3"
2011,0.151159139833003,0,0.151159139833003,0.848840860166997,"I3"
2016,0.0810053738448762,0,0.0810053738448762,0.918994626155124,"I3"
1916,0.0758674657149713,0,0.0758674657149713,0.924132534285029,"I4"
1917,0.0959640872972908,0,0.0959640872972908,0.904035912702709,"I4"
1918,0.109720674411919,0,0.109720674411919,0.890279325588082,"I4"
1919,0.0588155206432298,0,0.0588155206432298,0.94118447935677,"I4"
1920,0.0789141878189634,0,0.0789141878189634,0.921085812181037,"I4"
1921,0.0893935168708216,0,0.0893935168708216,0.910606483129178,"I4"
1922,0.0125503856069427,0,0.0125503856069427,0.987449614393057,"I4"
1923,0.006710830809996,0,0.006710830809996,0.993289169190004,"I4"
1924,0.0155577196875119,0,0.0155577196875119,0.984442280312488,"I4"
1925,0.0177201195642726,0,0.0177201195642726,0.982279880435727,"I4"
1926,0.0442778633616307,0,0.0442778633616307,0.955722136638369,"I4"
1927,0.0555261344668121,0,0.0555261344668121,0.944473865533188,"I4"
1928,0.066000105292943,0,0.066000105292943,0.933999894707057,"I4"
1929,0.0935639075748366,0,0.0935639075748366,0.906436092425163,"I4"
1930,0.136854820459824,0,0.136854820459824,0.863145179540176,"I4"
1931,0.113523895914388,0,0.113523895914388,0.886476104085612,"I4"
1932,0.195087393468093,0,0.195087393468093,0.804912606531907,"I4"
1933,0.171654349347476,0,0.171654349347476,0.828345650652524,"I4"
1934,0.0991377741107022,0,0.0991377741107022,0.900862225889298,"I4"
1935,0.088520025701248,0,0.088520025701248,0.911479974298752,"I4"
1936,0.130207110236693,0,0.130207110236693,0.869792889763307,"I4"
1937,0.0926359716370825,0,0.0926359716370825,0.907364028362918,"I4"
1938,0.137401383501195,0,0.137401383501195,0.862598616498805,"I4"
1939,0.118924425188909,0,0.118924425188909,0.881075574811091,"I4"
1940,0.151617411019922,0,0.151617411019922,0.848382588980078,"I4"
1941,0.150131671757478,0,0.150131671757478,0.849868328242522,"I4"
1942,0.117917069694293,0,0.117917069694293,0.882082930305707,"I4"
1943,0.0957220717545345,0,0.0957220717545345,0.904277928245465,"I4"
1944,0.14039642464516,0,0.14039642464516,0.85960357535484,"I4"
1945,0.146837925352903,0,0.146837925352903,0.853162074647097,"I4"
1946,0.124215995081936,0,0.124215995081936,0.875784004918064,"I4"
1947,0.152543216590419,0,0.152543216590419,0.847456783409581,"I4"
1948,0.0437259322121407,0,0.0437259322121407,0.956274067787859,"I4"
1949,0.0986754600015697,0,0.0986754600015697,0.90132453999843,"I4"
1950,0.0580116457742317,0,0.0580116457742317,0.941988354225768,"I4"
1951,0.0259028001540223,0,0.0259028001540223,0.974097199845978,"I4"
1952,0.0423142595891513,0,0.0423142595891513,0.957685740410849,"I4"
1953,0.0423644736973438,0,0.0423644736973438,0.957635526302656,"I4"
1954,0.0424146878055363,0,0.0424146878055363,0.957585312194464,"I4"
1955,0.0424649019137288,0,0.0424649019137288,0.957535098086271,"I4"
1956,0.0425151160219213,0,0.0425151160219213,0.957484883978079,"I4"
1957,0.0141113386423532,0,0.0141113386423532,0.985888661357647,"I4"
1958,0.064264108779139,0,0.064264108779139,0.935735891220861,"I4"
1959,0.0683063525797089,0,0.0683063525797089,0.931693647420291,"I4"
1960,0.0736905728705633,0,0.0736905728705633,0.926309427129437,"I4"
1961,0.0584393263771432,0,0.0584393263771432,0.941560673622857,"I4"
1962,0.127813156637248,0,0.127813156637248,0.872186843362752,"I4"
1963,0.119254965270543,0,0.119254965270543,0.880745034729457,"I4"
1964,0.110696773903839,0,0.110696773903839,0.889303226096161,"I4"
1965,0.102138582537134,0,0.102138582537134,0.897861417462866,"I4"
1966,0.134034782808354,0,0.134034782808354,0.865965217191646,"I4"
1967,0.0414519637220716,0,0.0414519637220716,0.958548036277928,"I4"
1968,0.0142425489022656,0,0.0142425489022656,0.985757451097734,"I4"
1969,0.0183360095314575,0,0.0183360095314575,0.981663990468542,"I4"
1970,0.0198965634517292,0,0.0198965634517292,0.980103436548271,"I4"
1971,0.0229922972623729,0,0.0229922972623729,0.977007702737627,"I4"
1972,0.0459186002691206,0,0.0459186002691206,0.954081399730879,"I4"
1973,0.0517172953543964,0,0.0517172953543964,0.948282704645604,"I4"
1974,0.0778680778769712,0,0.0778680778769712,0.922131922123029,"I4"
1975,0.104018860399546,0,0.104018860399546,0.895981139600454,"I4"
1976,0.106945836928061,0,0.106945836928061,0.893054163071939,"I4"
1977,0.0914307481027609,0,0.0914307481027609,0.908569251897239,"I4"
1978,0.08957088519034,0,0.08957088519034,0.91042911480966,"I4"
1979,0.0720417138952106,0,0.0720417138952106,0.927958286104789,"I4"
1995,0.0453854640139631,0,0.0453854640139631,0.954614535986037,"I4"
2001,0.0105446792897264,0,0.0105446792897264,0.989455320710274,"I4"
2006,0.0442043550074551,0.0504922025623183,0.0946255565474991,0.905374443452501,"I4"
2011,0.00140916700429314,0.0066654105538669,0.00807457755816004,0.99192542244184,"I4"
2016,0.00114688502495086,0.185172380703225,0.186319265728176,0.813680734271824,"I4"
1916,0.052187235764267,0,0.052187235764267,0.947812764235733,"I5"
1917,0.0401729199679008,0,0.0401729199679008,0.959827080032099,"I5"
1918,0.0322698015230077,0,0.0322698015230077,0.967730198476992,"I5"
1919,0.0149881534068757,0,0.0149881534068757,0.985011846593124,"I5"
1920,0.0267414834147265,0,0.0267414834147265,0.973258516585274,"I5"
1921,0.0213736314768824,0,0.0213736314768824,0.978626368523118,"I5"
1922,0.00338839609828233,0,0.00338839609828233,0.996611603901718,"I5"
1923,0.0037475371546726,0,0.0037475371546726,0.996252462845327,"I5"
1924,0.00762009031214548,0,0.00762009031214548,0.992379909687855,"I5"
1925,0.011835094450096,0,0.011835094450096,0.988164905549904,"I5"
1926,0.0352493105680167,0,0.0352493105680167,0.964750689431983,"I5"
1927,0.0586386561339075,0,0.0586386561339075,0.941361343866092,"I5"
1928,0.0679359401962285,0,0.0679359401962285,0.932064059803771,"I5"
1929,0.0772332242585496,0,0.0772332242585496,0.92276677574145,"I5"
1930,0.0760331044951327,0,0.0760331044951327,0.923966895504867,"I5"
1931,0.0849138896544049,0,0.0849138896544049,0.915086110345595,"I5"
1932,0.0795076545213146,0,0.0795076545213146,0.920492345478685,"I5"
1933,0.095114518210758,0,0.095114518210758,0.904885481789242,"I5"
1934,0.0448497594873236,0,0.0448497594873236,0.955150240512676,"I5"
1935,0.0274398730989499,0,0.0274398730989499,0.97256012690105,"I5"
1936,0.0468205210527722,0,0.0468205210527722,0.953179478947228,"I5"
1937,0.0267999036936454,0,0.0267999036936454,0.973200096306355,"I5"
1938,0.0412621648421124,0,0.0412621648421124,0.958737835157888,"I5"
1939,0.038544958453235,0,0.038544958453235,0.961455041546765,"I5"
1940,0.0436956946737661,0,0.0436956946737661,0.956304305326234,"I5"
1941,0.0392890338609028,0,0.0392890338609028,0.960710966139097,"I5"
1942,0.0357428701329697,0,0.0357428701329697,0.96425712986703,"I5"
1943,0.0541355261614854,0,0.0541355261614854,0.945864473838515,"I5"
1944,0.0870014219934213,0,0.0870014219934213,0.912998578006579,"I5"
1945,0.112510871938552,0,0.112510871938552,0.887489128061448,"I5"
1946,0.109517630785462,0,0.109517630785462,0.890482369214537,"I5"
1947,0.120913066723236,0,0.120913066723236,0.879086933276764,"I5"
1948,0.0627469304878499,0,0.0627469304878499,0.93725306951215,"I5"
1949,0.0751039267759073,0,0.0751039267759073,0.924896073224093,"I5"
1950,0.0569897497589676,0,0.0569897497589676,0.943010250241032,"I5"
1951,0.0772407661980938,0,0.0772407661980938,0.922759233801906,"I5"
1952,0.0275371404518319,0,0.0275371404518319,0.972462859548168,"I5"
1953,0.0276119864398531,0,0.0276119864398531,0.972388013560147,"I5"
1954,0.0276868324278743,0,0.0276868324278743,0.972313167572125,"I5"
1955,0.0277616784158956,0,0.0277616784158956,0.972238321584104,"I5"
1956,0.0278365244039168,0,0.0278365244039168,0.972163475596083,"I5"
1957,0.00402986194222117,0,0.00402986194222117,0.995970138057779,"I5"
